"SeqNo","smpl.loc","seq.rd.cnt","blast_unfilt_class","blast_unfilt_order","blast_unfilt_fam","blast_unfilt_genus","blast_unfilt_genus_species","blast_filt_class","blast_filt_order","blast_filt_fam","blast_filt_genus","blast_filt_genus_species","blast_unfilt_class_ord_fam_gen_spc","blast_filt_class_ord_fam_gen_spc","col_filt_fam","col_unfilt_fam","col_filt_gen_spc","col_unfilt_gen_spc","col_filt_fam_mock","col_filt_gen_spc_mock","col_unfilt_fam_mock","col_unfilt_gen_spc_mock"
"seq351","MST109_MiFiU_tag48",1,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq351","MST110_MiFiU_tag49",15,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq351","MST110_MiFiU_tag50",1,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq351","MST221_MiFiU_tag51",1,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq351","MST221_MiFiU_tag52",1,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq351","MST235_MiFiU_tag53",1,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq351","MST235_MiFiU_tag54",1,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq351","PCMock_MiFiU_tag56",1,"Acidimicrobiia","Acidimicrobiales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter nonamiensis","none","none","none","none","none","Acidimicrobiia_Acidimicrobiales_Ilumatobacteraceae_Ilumatobacter nonamiensis","none_none_none_none","#000004FF","#010108FF","#000004","#010108","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST107_MiFiU_tag45",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST107_MiFiU_tag45",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST107_MiFiU_tag45",3,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST107_MiFiU_tag46",7,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST107_MiFiU_tag46",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST107_MiFiU_tag46",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST109_MiFiU_tag47",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST109_MiFiU_tag48",5,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST109_MiFiU_tag48",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST110_MiFiU_tag49",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST110_MiFiU_tag49",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST110_MiFiU_tag49",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST110_MiFiU_tag50",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST221_MiFiU_tag51",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST221_MiFiU_tag52",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST235_MiFiU_tag53",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","MST235_MiFiU_tag54",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq456","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq500","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq554","PCMock_MiFiU_tag56",1,"Acidimicrobiia","none","none","none","Acidimicrobidae bacterium YM18-244","none","none","none","none","none","Acidimicrobiia_none_none_Acidimicrobidae bacterium YM18-244","none_none_none_none","#000004FF","#02020EFF","#000004","#FDFDFD","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST107_MiFiU_tag45",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST107_MiFiU_tag46",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST109_MiFiU_tag47",32,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST109_MiFiU_tag48",53,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST110_MiFiU_tag49",60,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST110_MiFiU_tag50",8,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST221_MiFiU_tag51",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST221_MiFiU_tag52",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST235_MiFiU_tag53",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","MST235_MiFiU_tag54",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq89","PCMock_MiFiU_tag56",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","Acidothermus cellulolyticus","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_Acidothermus cellulolyticus","none_none_none_none","#000004FF","#050415FF","#000004","#82828A","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST107_MiFiU_tag45",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST107_MiFiU_tag46",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST109_MiFiU_tag47",25,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST109_MiFiU_tag48",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST110_MiFiU_tag49",80,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST110_MiFiU_tag50",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST221_MiFiU_tag51",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST221_MiFiU_tag52",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST235_MiFiU_tag53",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","MST235_MiFiU_tag54",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq111","PCMock_MiFiU_tag56",1,"Actinomycetia","Acidothermales","Acidothermaceae","Acidothermus","uncultured Acidothermus sp.","none","none","none","none","none","Actinomycetia_Acidothermales_Acidothermaceae_uncultured Acidothermus sp.","none_none_none_none","#000004FF","#050415FF","#000004","#050415","#8B0000","#8B0000","#8B0000","#8B0000"
"seq24","MST107_MiFiU_tag45",144,"Actinomycetia","Micrococcales","Microbacteriaceae","Aquiluna","Candidatus Aquiluna rubra","none","none","none","none","none","Actinomycetia_Micrococcales_Microbacteriaceae_Candidatus Aquiluna rubra","none_none_none_none","#000004FF","#07061BFF","#000004","#07061B","#8B0000","#8B0000","#8B0000","#8B0000"
"seq48","MST107_MiFiU_tag45",1,"Actinomycetia","Micrococcales","Microbacteriaceae","Aquiluna","Candidatus Aquiluna rubra","none","none","none","none","none","Actinomycetia_Micrococcales_Microbacteriaceae_Candidatus Aquiluna rubra","none_none_none_none","#000004FF","#07061BFF","#000004","#07061B","#8B0000","#8B0000","#8B0000","#8B0000"
"seq24","MST107_MiFiU_tag46",191,"Actinomycetia","Micrococcales","Microbacteriaceae","Aquiluna","Candidatus Aquiluna rubra","none","none","none","none","none","Actinomycetia_Micrococcales_Microbacteriaceae_Candidatus Aquiluna rubra","none_none_none_none","#000004FF","#07061BFF","#000004","#07061B","#8B0000","#8B0000","#8B0000","#8B0000"
